SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
44157,8,2011-08-04 00:00:00.000,2011-08-16 00:00:00.000,2011-08-11 00:00:00.000,5,1,SO44157,NULL,10-4030-017055,17055,NULL,9,22442,22442,1,11701,1233640Vi60538,847,3578.27,286.2616,89.4568,3953.9884,NULL,E42D54E9-1AB0-4ABA-9433-7ACEB6DD52D0,2011-08-11 00:00:00.000
44158,8,2011-08-05 00:00:00.000,2011-08-17 00:00:00.000,2011-08-12 00:00:00.000,5,1,SO44158,NULL,10-4030-013567,13567,NULL,8,23463,23463,1,11528,131046Vi59524,864,3578.27,286.2616,89.4568,3953.9884,NULL,DD411EB1-DA5D-407B-A135-287EF8C58B70,2011-08-12 00:00:00.000
44159,8,2011-08-05 00:00:00.000,2011-08-17 00:00:00.000,2011-08-12 00:00:00.000,5,1,SO44159,NULL,10-4030-028182,28182,NULL,4,12930,12930,1,8177,731810Vi42380,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,78203085-206B-4754-9CAA-1E7FA28824A0,2011-08-12 00:00:00.000
44160,8,2011-08-05 00:00:00.000,2011-08-17 00:00:00.000,2011-08-12 00:00:00.000,5,1,SO44160,NULL,10-4030-028186,28186,NULL,1,20498,20498,1,9144,431815Vi47219,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,E23FDB63-DB6F-4907-A163-C7B6D7CBFFB9,2011-08-12 00:00:00.000
44161,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44161,NULL,10-4030-013772,13772,NULL,10,18045,18045,1,4362,331035Vi22883,880,3578.27,286.2616,89.4568,3953.9884,NULL,F943CE4D-0B11-462E-8D37-689D39963DC5,2011-08-13 00:00:00.000
44162,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44162,NULL,10-4030-028185,28185,NULL,4,14339,14339,1,4050,1031814Vi21313,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,31C674A5-FDC9-4966-9AC0-234D69E8F9BA,2011-08-13 00:00:00.000
44163,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44163,NULL,10-4030-028193,28193,NULL,4,21205,21205,1,1278,631818Vi6479,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,A3B03BDB-7051-43CA-BFAE-2390E2D186CD,2011-08-13 00:00:00.000
44164,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44164,NULL,10-4030-028088,28088,NULL,4,20517,20517,1,2503,831897Vi13066,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,9AA76416-8D28-4DD3-87D1-BF711B07132B,2011-08-13 00:00:00.000
44165,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44165,NULL,10-4030-017065,17065,NULL,9,12203,12203,1,4741,1233643Vi24857,873,3578.27,286.2616,89.4568,3953.9884,NULL,E9BD8BC7-232A-468B-B395-5A84D8D9D890,2011-08-13 00:00:00.000
44166,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44166,NULL,10-4030-014581,14581,NULL,1,25932,25932,1,13692,333803Vi70955,NULL,699.0982,55.9279,17.4775,772.5036,NULL,48D57540-E959-4999-9C37-40DAE1D631F0,2011-08-13 00:00:00.000
44167,8,2011-08-06 00:00:00.000,2011-08-18 00:00:00.000,2011-08-13 00:00:00.000,5,1,SO44167,NULL,10-4030-017308,17308,NULL,9,17898,17898,1,6672,935385Vi34739,873,3578.27,286.2616,89.4568,3953.9884,NULL,2F41680A-38BC-4CE7-B1B6-83E4C559C08B,2011-08-13 00:00:00.000
44168,8,2011-08-07 00:00:00.000,2011-08-19 00:00:00.000,2011-08-14 00:00:00.000,5,1,SO44168,NULL,10-4030-012211,12211,NULL,7,28328,28328,1,7236,231034Vi37533,892,3578.27,286.2616,89.4568,3953.9884,NULL,B2EFE9B7-A1AF-4195-9EB6-2EB0D3FF8991,2011-08-14 00:00:00.000
44169,8,2011-08-07 00:00:00.000,2011-08-19 00:00:00.000,2011-08-14 00:00:00.000,5,1,SO44169,NULL,10-4030-028179,28179,NULL,1,24810,24810,1,11655,1031808Vi60230,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,B23D0D49-129B-42B7-8174-5A160F37FA50,2011-08-14 00:00:00.000
44170,8,2011-08-07 00:00:00.000,2011-08-19 00:00:00.000,2011-08-14 00:00:00.000,5,1,SO44170,NULL,10-4030-028183,28183,NULL,4,29015,29015,1,9705,531811Vi50032,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,6BA113EF-066A-48FD-96A6-62C4301CD179,2011-08-14 00:00:00.000
44171,8,2011-08-07 00:00:00.000,2011-08-19 00:00:00.000,2011-08-14 00:00:00.000,5,1,SO44171,NULL,10-4030-028112,28112,NULL,4,18368,18368,1,12230,1031902Vi63240,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,3D95CADB-C055-4E0B-9122-BA0FC1EC3112,2011-08-14 00:00:00.000
44172,8,2011-08-07 00:00:00.000,2011-08-19 00:00:00.000,2011-08-14 00:00:00.000,5,1,SO44172,NULL,10-4030-014584,14584,NULL,4,19055,19055,1,8098,533804Vi41986,NULL,699.0982,55.9279,17.4775,772.5036,NULL,07EC31A9-6677-4BB9-8D30-5341D394D5A9,2011-08-14 00:00:00.000
44173,8,2011-08-08 00:00:00.000,2011-08-20 00:00:00.000,2011-08-15 00:00:00.000,5,1,SO44173,NULL,10-4030-013784,13784,NULL,10,22246,22246,1,11838,1131039Vi61172,906,3578.27,286.2616,89.4568,3953.9884,NULL,F2F924E0-C898-4749-8C69-D36B076D3780,2011-08-15 00:00:00.000
44174,8,2011-08-08 00:00:00.000,2011-08-20 00:00:00.000,2011-08-15 00:00:00.000,5,1,SO44174,NULL,10-4030-017229,17229,NULL,9,12275,12275,1,310,434455Vi1576,899,3578.27,286.2616,89.4568,3953.9884,NULL,D7A6F662-A4C3-4278-BE1D-E10FE0208E80,2011-08-15 00:00:00.000
44175,8,2011-08-08 00:00:00.000,2011-08-20 00:00:00.000,2011-08-15 00:00:00.000,5,1,SO44175,NULL,10-4030-017246,17246,NULL,9,15598,15598,1,6910,435649Vi35987,899,3578.27,286.2616,89.4568,3953.9884,NULL,0F5D9589-5D31-4DE3-96AD-77BE1A27BE3B,2011-08-15 00:00:00.000
44176,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44176,NULL,10-4030-012220,12220,NULL,7,16650,16650,1,11704,531047Vi60568,918,3578.27,286.2616,89.4568,3953.9884,NULL,D2B5CF2A-46BC-420A-B6A1-C750E5225983,2011-08-16 00:00:00.000
44177,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44177,NULL,10-4030-011337,11337,NULL,10,16744,16744,1,7938,831750Vi41055,919,3374.99,269.9992,84.3748,3729.364,NULL,75ADF698-CE13-47BB-A95C-99EC509274A2,2011-08-16 00:00:00.000
44178,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44178,NULL,10-4030-028097,28097,NULL,4,29607,29607,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,7A26572C-D8B1-4E97-B4FA-EB860831BFC0,2011-08-16 00:00:00.000
44179,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44179,NULL,10-4030-025888,25888,NULL,1,18379,18379,1,3086,1133269Vi16254,NULL,3374.99,269.9992,84.3748,3729.364,NULL,AA08797D-ADA6-4D70-AAF8-1C6B09F6174E,2011-08-16 00:00:00.000
44180,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44180,NULL,10-4030-011058,11058,NULL,9,24756,24756,1,12527,1134130Vi64797,912,3399.99,271.9992,84.9998,3756.989,NULL,EA1F33B0-D702-409A-872F-D4B601C61D03,2011-08-16 00:00:00.000
44181,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44181,NULL,10-4030-017294,17294,NULL,9,12293,12293,1,14800,335382Vi76671,912,3578.27,286.2616,89.4568,3953.9884,NULL,39B8F93F-FAAC-439D-9C7F-E11555A6C434,2011-08-16 00:00:00.000
44182,8,2011-08-09 00:00:00.000,2011-08-21 00:00:00.000,2011-08-16 00:00:00.000,5,1,SO44182,NULL,10-4030-017299,17299,NULL,9,22072,22072,1,4582,835384Vi24049,912,3578.27,286.2616,89.4568,3953.9884,NULL,CB9A147E-AACA-4C4D-A29E-9C72B691C6C0,2011-08-16 00:00:00.000
44183,8,2011-08-10 00:00:00.000,2011-08-22 00:00:00.000,2011-08-17 00:00:00.000,5,1,SO44183,NULL,10-4030-028158,28158,NULL,4,16161,16161,1,15165,531796Vi78453,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,C3C7DE04-0AFB-489C-8C6F-4F1DDA11B7D9,2011-08-17 00:00:00.000
44184,8,2011-08-10 00:00:00.000,2011-08-22 00:00:00.000,2011-08-17 00:00:00.000,5,1,SO44184,NULL,10-4030-017247,17247,NULL,9,27816,27816,1,8099,834461Vi41988,925,3578.27,286.2616,89.4568,3953.9884,NULL,CC377899-A5AA-446E-8B88-714D36EE5C43,2011-08-17 00:00:00.000
44185,8,2011-08-10 00:00:00.000,2011-08-22 00:00:00.000,2011-08-17 00:00:00.000,5,1,SO44185,NULL,10-4030-017280,17280,NULL,9,18809,18809,1,4990,1234472Vi26134,925,3578.27,286.2616,89.4568,3953.9884,NULL,4510DD81-AEA4-48F0-8827-94BBF0CAD307,2011-08-17 00:00:00.000
44186,8,2011-08-12 00:00:00.000,2011-08-24 00:00:00.000,2011-08-19 00:00:00.000,5,1,SO44186,NULL,10-4030-025889,25889,NULL,4,16797,16797,1,8499,233270Vi43938,NULL,3399.99,271.9992,84.9998,3756.989,NULL,723A3601-B338-419F-B32F-8F9D0E8087A2,2011-08-19 00:00:00.000
44187,8,2011-08-12 00:00:00.000,2011-08-24 00:00:00.000,2011-08-19 00:00:00.000,5,1,SO44187,NULL,10-4030-017069,17069,NULL,9,20439,20439,1,246,933644Vi1258,951,3578.27,286.2616,89.4568,3953.9884,NULL,1DB61316-F8D4-4F52-A8AA-A64D63A90ADC,2011-08-19 00:00:00.000
44188,8,2011-08-13 00:00:00.000,2011-08-25 00:00:00.000,2011-08-20 00:00:00.000,5,1,SO44188,NULL,10-4030-020052,20052,NULL,10,15754,15754,1,1976,1230408Vi10291,971,699.0982,55.9279,17.4775,772.5036,NULL,19373484-EED0-431B-8F08-6A19781AF1FC,2011-08-20 00:00:00.000
44189,8,2011-08-13 00:00:00.000,2011-08-25 00:00:00.000,2011-08-20 00:00:00.000,5,1,SO44189,NULL,10-4030-020054,20054,NULL,10,16407,16407,1,3755,930409Vi19793,971,699.0982,55.9279,17.4775,772.5036,NULL,0036FCCE-C46A-4D06-8991-842A27824E75,2011-08-20 00:00:00.000
44190,8,2011-08-13 00:00:00.000,2011-08-25 00:00:00.000,2011-08-20 00:00:00.000,5,1,SO44190,NULL,10-4030-011061,11061,NULL,9,27307,27307,1,8926,634132Vi46013,964,3374.99,269.9992,84.3748,3729.364,NULL,B17D6A7F-455D-443F-998F-4202BC3B79AC,2011-08-20 00:00:00.000
44191,8,2011-08-13 00:00:00.000,2011-08-25 00:00:00.000,2011-08-20 00:00:00.000,5,1,SO44191,NULL,10-4030-017248,17248,NULL,9,28908,28908,1,4370,1034462Vi22918,964,3578.27,286.2616,89.4568,3953.9884,NULL,A4BAEC65-6D55-41FD-9A66-DD4C0CDB1F75,2011-08-20 00:00:00.000
44192,8,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44192,NULL,10-4030-013570,13570,NULL,8,27248,27248,1,2181,1031048Vi11383,981,3578.27,286.2616,89.4568,3953.9884,NULL,0B1FB077-7FC4-4947-B0A3-3D3DB56DE10A,2011-08-21 00:00:00.000
44193,8,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44193,NULL,10-4030-028164,28164,NULL,4,12364,12364,1,8000,1231800Vi41436,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,891EDEBD-9C72-42DD-8488-17027085B3B8,2011-08-21 00:00:00.000
44194,8,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44194,NULL,10-4030-017064,17064,NULL,9,12113,12113,1,16064,433642Vi83041,977,3578.27,286.2616,89.4568,3953.9884,NULL,AF6B8449-A845-48F1-AB4D-17531CB598CD,2011-08-21 00:00:00.000
44195,8,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44195,NULL,10-4030-017249,17249,NULL,9,26062,26062,1,9579,1034463Vi49391,977,3578.27,286.2616,89.4568,3953.9884,NULL,6687716D-DF5C-42BB-BB16-6F1D4FA12F93,2011-08-21 00:00:00.000
44196,8,2011-08-14 00:00:00.000,2011-08-26 00:00:00.000,2011-08-21 00:00:00.000,5,1,SO44196,NULL,10-4030-017295,17295,NULL,9,28349,28349,1,1268,635383Vi6447,977,3578.27,286.2616,89.4568,3953.9884,NULL,EAFB32DA-BD99-4726-B041-9E5940BDA54B,2011-08-21 00:00:00.000
44197,8,2011-08-15 00:00:00.000,2011-08-27 00:00:00.000,2011-08-22 00:00:00.000,5,1,SO44197,NULL,10-4030-028096,28096,NULL,4,11779,11779,1,10570,231898Vi54491,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,B9F8FB96-3A67-4EE6-8BF1-D0B3D07916E8,2011-08-22 00:00:00.000
44198,8,2011-08-15 00:00:00.000,2011-08-27 00:00:00.000,2011-08-22 00:00:00.000,5,1,SO44198,NULL,10-4030-028150,28150,NULL,4,14655,14655,1,4004,1131909Vi21099,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,81EFF63D-3049-4466-8E3B-C35587EB16C2,2011-08-22 00:00:00.000
44199,8,2011-08-15 00:00:00.000,2011-08-27 00:00:00.000,2011-08-22 00:00:00.000,5,1,SO44199,NULL,10-4030-017259,17259,NULL,9,14990,14990,1,11892,434468Vi61462,990,3578.27,286.2616,89.4568,3953.9884,NULL,FE0C4BA5-7D1C-4BA2-87EA-F586464A8C76,2011-08-22 00:00:00.000
44200,8,2011-08-15 00:00:00.000,2011-08-27 00:00:00.000,2011-08-22 00:00:00.000,5,1,SO44200,NULL,10-4030-017312,17312,NULL,9,12408,12408,1,16165,235388Vi83610,990,3578.27,286.2616,89.4568,3953.9884,NULL,B81BC99D-C0F8-4C8E-B12B-628F82DEEECA,2011-08-22 00:00:00.000
44201,8,2011-08-16 00:00:00.000,2011-08-28 00:00:00.000,2011-08-23 00:00:00.000,5,1,SO44201,NULL,10-4030-012254,12254,NULL,7,18205,18205,1,13927,1031055Vi72230,1009,3578.27,286.2616,89.4568,3953.9884,NULL,C973799E-AD37-4157-81FF-46B33D4719F8,2011-08-23 00:00:00.000
44202,8,2011-08-16 00:00:00.000,2011-08-28 00:00:00.000,2011-08-23 00:00:00.000,5,1,SO44202,NULL,10-4030-028159,28159,NULL,4,22092,22092,1,5744,1131797Vi30030,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,C0371E5E-7949-49DC-B171-B1EBFAEAAB3B,2011-08-23 00:00:00.000
44203,8,2011-08-16 00:00:00.000,2011-08-28 00:00:00.000,2011-08-23 00:00:00.000,5,1,SO44203,NULL,10-4030-028149,28149,NULL,4,27487,27487,1,13503,1031908Vi69928,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2E075B4B-6FE0-4811-8849-3EDEB3050934,2011-08-23 00:00:00.000
44204,8,2011-08-16 00:00:00.000,2011-08-28 00:00:00.000,2011-08-23 00:00:00.000,5,1,SO44204,NULL,10-4030-014580,14580,NULL,4,14800,14800,1,18544,233802Vi96371,NULL,699.0982,55.9279,17.4775,772.5036,NULL,F2300786-A940-4D68-999F-218987177F99,2011-08-23 00:00:00.000
44205,8,2011-08-16 00:00:00.000,2011-08-28 00:00:00.000,2011-08-23 00:00:00.000,5,1,SO44205,NULL,10-4030-017285,17285,NULL,9,21696,21696,1,17795,1234473Vi92355,1003,3578.27,286.2616,89.4568,3953.9884,NULL,9D52A09F-165F-4126-A4BD-4A95C98C4873,2011-08-23 00:00:00.000
44206,8,2011-08-17 00:00:00.000,2011-08-29 00:00:00.000,2011-08-24 00:00:00.000,5,1,SO44206,NULL,10-4030-011250,11250,NULL,10,11546,11546,1,15638,331747Vi80825,1023,3399.99,271.9992,84.9998,3756.989,NULL,D2AE0320-AAFA-48E8-BCD9-A41F00BCBAC0,2011-08-24 00:00:00.000
44207,8,2011-08-17 00:00:00.000,2011-08-29 00:00:00.000,2011-08-24 00:00:00.000,5,1,SO44207,NULL,10-4030-028162,28162,NULL,4,23977,23977,1,16696,831798Vi86470,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,74EAD564-DD0E-4379-97B3-1F3E9668502C,2011-08-24 00:00:00.000
44208,8,2011-08-17 00:00:00.000,2011-08-29 00:00:00.000,2011-08-24 00:00:00.000,5,1,SO44208,NULL,10-4030-025879,25879,NULL,4,29280,29280,1,NULL,NULL,NULL,3399.99,271.9992,84.9998,3756.989,NULL,F1BABFD6-AF7C-40D3-884A-0693CD8A9963,2011-08-24 00:00:00.000
44209,8,2011-08-17 00:00:00.000,2011-08-29 00:00:00.000,2011-08-24 00:00:00.000,5,1,SO44209,NULL,10-4030-017257,17257,NULL,9,19241,19241,1,14651,234466Vi76006,1016,3578.27,286.2616,89.4568,3953.9884,NULL,4B3E8D8B-55D7-46E1-90C5-8DD6934368EA,2011-08-24 00:00:00.000
44210,8,2011-08-18 00:00:00.000,2011-08-30 00:00:00.000,2011-08-25 00:00:00.000,5,1,SO44210,NULL,10-4030-013783,13783,NULL,10,26209,26209,1,5785,231038Vi30221,1036,3578.27,286.2616,89.4568,3953.9884,NULL,1A18EF9F-85C7-4511-841F-1FB9D4FDA589,2011-08-25 00:00:00.000
44211,8,2011-08-18 00:00:00.000,2011-08-30 00:00:00.000,2011-08-25 00:00:00.000,5,1,SO44211,NULL,10-4030-028154,28154,NULL,4,11992,11992,1,14419,931793Vi74729,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,4E6B45D2-7500-48BF-B436-EC1D42915519,2011-08-25 00:00:00.000
44212,8,2011-08-18 00:00:00.000,2011-08-30 00:00:00.000,2011-08-25 00:00:00.000,5,1,SO44212,NULL,10-4030-028170,28170,NULL,4,20275,20275,1,12278,831804Vi63487,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,DD997883-69BA-4167-AF96-65ECE46AE6BB,2011-08-25 00:00:00.000
44213,8,2011-08-18 00:00:00.000,2011-08-30 00:00:00.000,2011-08-25 00:00:00.000,5,1,SO44213,NULL,10-4030-017351,17351,NULL,9,13292,13292,1,14883,533968Vi77089,1029,3578.27,286.2616,89.4568,3953.9884,NULL,074146CE-3252-49CB-AE56-7572852620FB,2011-08-25 00:00:00.000
44214,8,2011-08-18 00:00:00.000,2011-08-30 00:00:00.000,2011-08-25 00:00:00.000,5,1,SO44214,NULL,10-4030-017332,17332,NULL,9,25659,25659,1,7544,1235394Vi39063,1029,3578.27,286.2616,89.4568,3953.9884,NULL,71D00AEC-C2EF-4E8E-A96E-28D4EAB40C80,2011-08-25 00:00:00.000
44215,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44215,NULL,10-4030-028180,28180,NULL,1,25997,25997,1,1493,830325Vi7700,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,C61E40CD-AAB5-4092-AB8C-2C33228B4D59,2011-08-26 00:00:00.000
44216,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44216,NULL,10-4030-013560,13560,NULL,8,14109,14109,1,1704,331040Vi8758,1046,3578.27,286.2616,89.4568,3953.9884,NULL,5F165C7F-315A-4567-99CF-74D1E946C736,2011-08-26 00:00:00.000
44217,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44217,NULL,10-4030-028148,28148,NULL,1,22617,22617,1,4891,431907Vi25672,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,08C7E1B1-75A7-4CDD-91EF-DA2D39D8A11C,2011-08-26 00:00:00.000
44218,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44218,NULL,10-4030-022109,22109,NULL,6,25548,25548,1,14810,131910Vi76715,1044,3578.27,286.2616,89.4568,3953.9884,NULL,5AF6872C-CCB6-4865-8347-5D63103C97ED,2011-08-26 00:00:00.000
44219,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44219,NULL,10-4030-014590,14590,NULL,4,16112,16112,1,2703,233807Vi14021,NULL,699.0982,55.9279,17.4775,772.5036,NULL,44522242-0A13-4AFD-A30A-845D662097EF,2011-08-26 00:00:00.000
44220,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44220,NULL,10-4030-011060,11060,NULL,9,22612,22612,1,14054,634131Vi72903,1042,3399.99,271.9992,84.9998,3756.989,NULL,678B5670-69B7-4CD1-8BCA-6BDC48FB81E9,2011-08-26 00:00:00.000
44221,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44221,NULL,10-4030-017255,17255,NULL,9,13551,13551,1,18241,534464Vi94606,1042,3578.27,286.2616,89.4568,3953.9884,NULL,582D4BF4-A8B3-4316-87E7-BEA7CFDE0929,2011-08-26 00:00:00.000
44222,8,2011-08-19 00:00:00.000,2011-08-31 00:00:00.000,2011-08-26 00:00:00.000,5,1,SO44222,NULL,10-4030-017258,17258,NULL,9,12919,12919,1,14111,534467Vi73185,1042,3578.27,286.2616,89.4568,3953.9884,NULL,30A00440-8F9E-46B5-ADFD-10AE98E36011,2011-08-26 00:00:00.000
44223,8,2011-08-20 00:00:00.000,2011-09-01 00:00:00.000,2011-08-27 00:00:00.000,5,1,SO44223,NULL,10-4030-013847,13847,NULL,10,13169,13169,1,15215,731059Vi78706,1062,3578.27,286.2616,89.4568,3953.9884,NULL,63944446-9D6C-4B72-BAC5-449E6F918959,2011-08-27 00:00:00.000
44224,8,2011-08-20 00:00:00.000,2011-09-01 00:00:00.000,2011-08-27 00:00:00.000,5,1,SO44224,NULL,10-4030-028166,28166,NULL,4,15852,15852,1,6247,431801Vi32459,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,B43161DB-8C45-4D75-9A5E-B84C4C8B7ADA,2011-08-27 00:00:00.000
44225,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44225,NULL,10-4030-020060,20060,NULL,10,21035,21035,1,8865,130411Vi45741,1075,699.0982,55.9279,17.4775,772.5036,NULL,B588F176-0C3E-4433-954E-C49DE94B95BF,2011-08-28 00:00:00.000
44226,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44226,NULL,10-4030-012255,12255,NULL,7,22001,22001,1,12060,931057Vi62326,1074,3578.27,286.2616,89.4568,3953.9884,NULL,0CA0196C-886C-4039-A1F6-99BE1F27C543,2011-08-28 00:00:00.000
44227,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44227,NULL,10-4030-028401,28401,NULL,7,12314,12314,1,4128,131746Vi21667,1074,3374.99,269.9992,84.3748,3729.364,NULL,F300D812-9BDF-465B-9D66-3B9D1016536B,2011-08-28 00:00:00.000
44228,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44228,NULL,10-4030-011333,11333,NULL,10,21300,21300,1,9366,1031748Vi48295,1075,3399.99,271.9992,84.9998,3756.989,NULL,3213F921-60FE-43AD-A943-BC08917304DB,2011-08-28 00:00:00.000
44229,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44229,NULL,10-4030-025886,25886,NULL,1,28792,28792,1,14096,933267Vi73110,NULL,3399.99,271.9992,84.9998,3756.989,NULL,90B1C5A9-010A-4CD0-BFD7-8A7D190CF163,2011-08-28 00:00:00.000
44230,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44230,NULL,10-4030-017241,17241,NULL,9,21831,21831,1,3957,734459Vi20823,1068,3578.27,286.2616,89.4568,3953.9884,NULL,B55AAD74-6890-48AF-88DF-A05869D92CA2,2011-08-28 00:00:00.000
44231,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44231,NULL,10-4030-017973,17973,NULL,7,24984,24984,1,7999,1135198Vi41435,1074,699.0982,55.9279,17.4775,772.5036,NULL,4F2C342A-CE8C-4756-8260-16EF687B6AF2,2011-08-28 00:00:00.000
44232,8,2011-08-21 00:00:00.000,2011-09-02 00:00:00.000,2011-08-28 00:00:00.000,5,1,SO44232,NULL,10-4030-017334,17334,NULL,9,26343,26343,1,9745,335395Vi50216,1068,3578.27,286.2616,89.4568,3953.9884,NULL,D13FD4F9-917E-4546-A775-591733137B0B,2011-08-28 00:00:00.000
44233,8,2011-08-22 00:00:00.000,2011-09-03 00:00:00.000,2011-08-29 00:00:00.000,5,1,SO44233,NULL,10-4030-013841,13841,NULL,10,21709,21709,1,7295,731051Vi37852,1088,3578.27,286.2616,89.4568,3953.9884,NULL,0C1CA077-A2CE-4FD3-8278-C5A1F0B46CED,2011-08-29 00:00:00.000
44234,8,2011-08-22 00:00:00.000,2011-09-03 00:00:00.000,2011-08-29 00:00:00.000,5,1,SO44234,NULL,10-4030-028184,28184,NULL,4,21579,21579,1,529,431812Vi2738,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,F7B4213A-760F-498A-A3EC-552473638C69,2011-08-29 00:00:00.000
44235,8,2011-08-22 00:00:00.000,2011-09-03 00:00:00.000,2011-08-29 00:00:00.000,5,1,SO44235,NULL,10-4030-022117,22117,NULL,6,19103,19103,1,6671,431813Vi34736,1083,3578.27,286.2616,89.4568,3953.9884,NULL,CD535E4E-35CE-4987-801E-0316A8BC1C79,2011-08-29 00:00:00.000
44236,8,2011-08-22 00:00:00.000,2011-09-03 00:00:00.000,2011-08-29 00:00:00.000,5,1,SO44236,NULL,10-4030-028191,28191,NULL,1,16349,16349,1,17403,131817Vi90435,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,32742968-74EC-44A2-996A-A5FDBE71E66F,2011-08-29 00:00:00.000
44237,8,2011-08-22 00:00:00.000,2011-09-03 00:00:00.000,2011-08-29 00:00:00.000,5,1,SO44237,NULL,10-4030-017056,17056,NULL,9,26177,26177,1,8232,133641Vi42664,1081,3578.27,286.2616,89.4568,3953.9884,NULL,C47D0AB5-698F-4947-A0CF-1DA39B6C60E9,2011-08-29 00:00:00.000
